t,U_x,U_y,U_z,solver,dt
5.8986,0.08202491,0.1287091,0.08645086,interIsoFoam,0.0012300000000005085
5.89984,0.08200395,0.1287102,0.08642216,interIsoFoam,0.0012400000000001299
5.90108,0.08198375,0.1287114,0.08639644,interIsoFoam,0.0012400000000001299
5.90231,0.08196492,0.1287126,0.08636797,interIsoFoam,0.0012299999999996203
5.90355,0.08194772,0.1287138,0.08634223,interIsoFoam,0.0012400000000001299
5.90479,0.08193238,0.128715,0.08631388,interIsoFoam,0.0012400000000001299
5.90602,0.0819189,0.1287163,0.0862881,interIsoFoam,0.0012299999999996203
5.90726,0.08190729,0.1287175,0.08625984,interIsoFoam,0.0012400000000001299
5.9085,0.08189744,0.1287188,0.08623411,interIsoFoam,0.0012400000000001299
5.90973,0.0818893,0.1287202,0.08620598,interIsoFoam,0.0012299999999996203
5.91097,0.08188274,0.1287216,0.08618038,interIsoFoam,0.0012400000000001299
5.9122,0.08187772,0.128723,0.08615235,interIsoFoam,0.0012300000000005085
5.91344,0.08187417,0.1287244,0.08612684,interIsoFoam,0.0012399999999992417
5.91468,0.08187191,0.1287256,0.08609879,interIsoFoam,0.0012400000000001299
5.91591,0.08187097,0.128727,0.08607339,interIsoFoam,0.0012300000000005085
5.91715,0.0818713,0.1287284,0.0860453,interIsoFoam,0.0012400000000001299
5.91839,0.08187282,0.1287297,0.08602008,interIsoFoam,0.0012399999999992417
5.91962,0.08187559,0.1287309,0.08599179,interIsoFoam,0.0012300000000005085
5.92086,0.08187953,0.1287323,0.08596689,interIsoFoam,0.0012400000000001299
5.9221,0.08188473,0.1287335,0.08593839,interIsoFoam,0.0012400000000001299
5.92333,0.08189107,0.1287348,0.08591385,interIsoFoam,0.0012299999999996203
5.92457,0.08189865,0.1287359,0.08588508,interIsoFoam,0.0012400000000001299
5.92581,0.0819073,0.1287373,0.08586071,interIsoFoam,0.0012400000000001299
5.92704,0.0819171,0.1287384,0.0858319,interIsoFoam,0.0012299999999996203
5.92828,0.08192786,0.1287397,0.08580765,interIsoFoam,0.0012400000000001299
5.92952,0.08193968,0.1287408,0.08577869,interIsoFoam,0.0012400000000001299
5.93075,0.08195235,0.1287422,0.0857546,interIsoFoam,0.0012299999999996203
5.93199,0.08196596,0.1287433,0.08572567,interIsoFoam,0.0012400000000001299
5.93323,0.0819803,0.1287446,0.08570174,interIsoFoam,0.0012400000000001299
5.93446,0.08199551,0.1287456,0.08567269,interIsoFoam,0.0012299999999996203
5.9357,0.08201137,0.1287469,0.08564886,interIsoFoam,0.0012400000000001299
5.93694,0.08202804,0.1287479,0.08561966,interIsoFoam,0.0012400000000001299
5.93817,0.08204531,0.1287492,0.08559589,interIsoFoam,0.0012300000000005085
5.93941,0.08206335,0.1287501,0.08556653,interIsoFoam,0.0012399999999992417
5.94065,0.08208195,0.1287515,0.08554289,interIsoFoam,0.0012400000000001299
5.94188,0.08210128,0.1287523,0.0855134,interIsoFoam,0.0012300000000005085
5.94312,0.08212114,0.1287536,0.08548968,interIsoFoam,0.0012400000000001299
5.94436,0.08214169,0.1287544,0.0854595,interIsoFoam,0.0012399999999992417
5.94559,0.08216269,0.1287557,0.08543553,interIsoFoam,0.0012300000000005085
5.94683,0.08218436,0.1287565,0.08540439,interIsoFoam,0.0012400000000001299
5.94806,0.08220638,0.1287578,0.08538024,interIsoFoam,0.0012299999999996203
5.9493,0.08222903,0.1287585,0.08534821,interIsoFoam,0.0012400000000001299
5.95054,0.08225193,0.1287598,0.08532361,interIsoFoam,0.0012400000000001299
5.95177,0.08227538,0.1287605,0.08529044,interIsoFoam,0.0012299999999996203
5.95301,0.082299,0.1287616,0.08526605,interIsoFoam,0.0012400000000001299
5.95425,0.08232311,0.1287623,0.08523324,interIsoFoam,0.0012400000000001299
5.95548,0.08234732,0.1287634,0.08521009,interIsoFoam,0.0012299999999996203
5.95672,0.08237196,0.128764,0.08517747,interIsoFoam,0.0012400000000001299
5.95796,0.08239665,0.1287651,0.08515517,interIsoFoam,0.0012400000000001299
5.95919,0.08242171,0.1287657,0.08512266,interIsoFoam,0.0012300000000005085
5.96043,0.08244678,0.1287666,0.08510131,interIsoFoam,0.0012399999999992417
5.96167,0.08247218,0.1287672,0.08506901,interIsoFoam,0.0012400000000001299
5.9629,0.08249757,0.128768,0.08504852,interIsoFoam,0.0012300000000005085
5.96414,0.08252323,0.1287686,0.08501642,interIsoFoam,0.0012400000000001299
5.96538,0.08254894,0.1287694,0.08499661,interIsoFoam,0.0012399999999992417
5.96661,0.08257494,0.1287699,0.08496465,interIsoFoam,0.0012300000000005085
5.96785,0.08260099,0.1287706,0.08494544,interIsoFoam,0.0012400000000001299
5.96909,0.0826273,0.1287712,0.0849135,interIsoFoam,0.0012399999999992417
5.97032,0.08265363,0.1287719,0.08489466,interIsoFoam,0.0012300000000005085
5.97156,0.08268015,0.1287723,0.08486253,interIsoFoam,0.0012400000000001299
5.9728,0.0827067,0.1287728,0.0848438,interIsoFoam,0.0012400000000001299
5.97403,0.0827334,0.1287732,0.08481129,interIsoFoam,0.0012299999999996203
5.97527,0.08276125,0.1287738,0.0847926,interIsoFoam,0.0012400000000001299
5.97651,0.0827897,0.1287745,0.08475976,interIsoFoam,0.0012400000000001299
5.97774,0.0828181,0.1287752,0.08474101,interIsoFoam,0.0012299999999996203
5.97898,0.08284647,0.1287761,0.08470774,interIsoFoam,0.0012400000000001299
5.98022,0.08287462,0.1287768,0.0846888,interIsoFoam,0.0012400000000001299
5.98145,0.08290261,0.1287776,0.08465485,interIsoFoam,0.0012299999999996203
5.98269,0.08293029,0.1287784,0.0846356,interIsoFoam,0.0012400000000001299
5.98392,0.08295776,0.1287791,0.08460114,interIsoFoam,0.0012300000000005085
5.98516,0.0829849,0.1287798,0.08458177,interIsoFoam,0.0012399999999992417
5.9864,0.08301187,0.1287805,0.08454697,interIsoFoam,0.0012400000000001299
5.98763,0.08303859,0.1287812,0.08452756,interIsoFoam,0.0012300000000005085
5.98887,0.08306524,0.1288312,0.08449248,interIsoFoam,0.0012400000000001299
5.99011,0.08309174,0.1290045,0.08447307,interIsoFoam,0.0012399999999992417
5.99134,0.08311821,0.1291765,0.08450228,interIsoFoam,0.0012300000000005085
5.99258,0.08314459,0.1293468,0.08453541,interIsoFoam,0.0012400000000001299
5.99382,0.08317094,0.1295158,0.08456896,interIsoFoam,0.0012400000000001299
5.99505,0.08319719,0.129683,0.08460253,interIsoFoam,0.0012299999999996203
5.99629,0.08322338,0.1298488,0.08463672,interIsoFoam,0.0012400000000001299
5.99753,0.08324942,0.1300129,0.08467042,interIsoFoam,0.0012400000000001299
5.99876,0.08327537,0.1301755,0.08470518,interIsoFoam,0.0012299999999996203
6.0,0.08330113,0.1303365,0.08473917,interIsoFoam,0.0012400000000001299
6.00124,0.08332655,0.130499,0.0847776,interIsoFoam,0.0012400000000001299
6.00248,0.08334983,0.1306567,0.08481277,interIsoFoam,0.0012400000000001299
6.00372,0.08337363,0.1308116,0.08484905,interIsoFoam,0.0012400000000001299
6.00496,0.08339727,0.1309647,0.08488382,interIsoFoam,0.0012399999999992417
6.0062,0.08342212,0.1311161,0.08492064,interIsoFoam,0.0012400000000001299
6.00744,0.08344742,0.1312662,0.08495527,interIsoFoam,0.0012400000000001299
6.00868,0.08346799,0.1314147,0.0849922,interIsoFoam,0.0012400000000001299
6.00993,0.08348961,0.1315616,0.08502661,interIsoFoam,0.0012499999999997513
6.01117,0.08351399,0.1317067,0.08506373,interIsoFoam,0.0012400000000001299
6.01241,0.08353413,0.1318502,0.08509791,interIsoFoam,0.0012400000000001299
6.01365,0.08355551,0.1319919,0.08513526,interIsoFoam,0.0012400000000001299
6.01489,0.08357959,0.1321319,0.08516931,interIsoFoam,0.0012400000000001299
6.01613,0.08359956,0.1322699,0.0852069,interIsoFoam,0.0012400000000001299
6.01737,0.08362055,0.1324062,0.0852407,interIsoFoam,0.0012399999999992417
6.01861,0.08364451,0.1325405,0.08527837,interIsoFoam,0.0012400000000001299
6.01985,0.08366403,0.132673,0.08531195,interIsoFoam,0.0012400000000001299
6.02109,0.08368479,0.1328034,0.08534985,interIsoFoam,0.0012400000000001299
6.02233,0.08370835,0.132932,0.08538324,interIsoFoam,0.0012400000000001299
6.02357,0.08372758,0.1330584,0.08542132,interIsoFoam,0.0012400000000001299
6.02481,0.08374794,0.1331831,0.08545436,interIsoFoam,0.0012400000000001299
6.02605,0.08377125,0.1333056,0.08549244,interIsoFoam,0.0012399999999992417
6.0273,0.08379511,0.1334266,0.08552507,interIsoFoam,0.0012500000000006395
6.02854,0.08381397,0.1335453,0.08556319,interIsoFoam,0.0012399999999992417
6.02978,0.08383383,0.1336626,0.08559545,interIsoFoam,0.0012400000000001299
6.03102,0.08385535,0.1337777,0.08563371,interIsoFoam,0.0012400000000001299
6.03226,0.08387806,0.1338913,0.08566577,interIsoFoam,0.0012400000000001299
6.0335,0.08390138,0.1340029,0.08570427,interIsoFoam,0.0012400000000001299
6.03474,0.08392865,0.1341149,0.08573842,interIsoFoam,0.0012400000000001299
6.03598,0.08394921,0.1342201,0.08577541,interIsoFoam,0.0012400000000001299
6.03723,0.08397519,0.1343274,0.08580854,interIsoFoam,0.0012499999999997513
6.03847,0.08399467,0.134429,0.08584559,interIsoFoam,0.0012400000000001299
6.03971,0.08401964,0.1345327,0.08587833,interIsoFoam,0.0012400000000001299
6.04095,0.08403809,0.1346308,0.08591559,interIsoFoam,0.0012399999999992417
6.0422,0.0840622,0.1347311,0.08594783,interIsoFoam,0.0012500000000006395
6.04344,0.08407998,0.1348258,0.08598526,interIsoFoam,0.0012400000000001299
6.04468,0.08410374,0.1349227,0.0860171,interIsoFoam,0.0012399999999992417
6.04593,0.0841256,0.1350164,0.08605714,interIsoFoam,0.0012500000000006395
6.04717,0.08414683,0.1351074,0.08608696,interIsoFoam,0.0012400000000001299
6.04841,0.08416786,0.135197,0.0861265,interIsoFoam,0.0012399999999992417
6.04966,0.0841888,0.1352846,0.08615597,interIsoFoam,0.0012500000000006395
6.0509,0.08420979,0.135371,0.08619579,interIsoFoam,0.0012400000000001299
6.05215,0.08423077,0.1354556,0.08622488,interIsoFoam,0.0012499999999997513
6.05339,0.08425175,0.1355387,0.08626494,interIsoFoam,0.0012400000000001299
6.05463,0.08427262,0.1356201,0.08629373,interIsoFoam,0.0012400000000001299
6.05588,0.08429341,0.1357001,0.08633387,interIsoFoam,0.0012499999999997513
6.05712,0.08431399,0.1357785,0.08636247,interIsoFoam,0.0012400000000001299
6.05837,0.08433441,0.1358555,0.08640297,interIsoFoam,0.0012499999999997513
6.05961,0.08435457,0.1359309,0.08643145,interIsoFoam,0.0012400000000001299
6.06085,0.08437456,0.1360048,0.08647203,interIsoFoam,0.0012400000000001299
6.0621,0.08439432,0.1360772,0.08650026,interIsoFoam,0.0012499999999997513
6.06334,0.08441396,0.1361481,0.08654068,interIsoFoam,0.0012400000000001299
6.06459,0.08443343,0.1362175,0.08656856,interIsoFoam,0.0012499999999997513
6.06583,0.0844529,0.1362855,0.08660877,interIsoFoam,0.0012400000000001299
6.06707,0.08447226,0.136352,0.08663616,interIsoFoam,0.0012400000000001299
6.06832,0.08449115,0.1364172,0.08667608,interIsoFoam,0.0012499999999997513
6.06956,0.08450933,0.1364808,0.08670306,interIsoFoam,0.0012400000000001299
6.07081,0.08452783,0.1365432,0.08674273,interIsoFoam,0.0012499999999997513
6.07205,0.08454665,0.1366042,0.08676915,interIsoFoam,0.0012400000000001299
6.07329,0.08456589,0.136664,0.08680862,interIsoFoam,0.0012400000000001299
6.07454,0.08458532,0.1367224,0.08683451,interIsoFoam,0.0012499999999997513
6.07578,0.084605,0.1367795,0.08687394,interIsoFoam,0.0012400000000001299
6.07703,0.08462479,0.1368352,0.08689911,interIsoFoam,0.0012499999999997513
6.07827,0.08464459,0.1368897,0.08693859,interIsoFoam,0.0012400000000001299
6.07951,0.0846644,0.1369428,0.08696327,interIsoFoam,0.0012400000000001299
6.08076,0.08468412,0.1369948,0.08700272,interIsoFoam,0.0012499999999997513
6.082,0.08470386,0.1370454,0.08702699,interIsoFoam,0.0012400000000001299
6.08325,0.08472348,0.137095,0.08706645,interIsoFoam,0.0012499999999997513
6.08449,0.08474313,0.1371435,0.08708992,interIsoFoam,0.0012400000000001299
6.08573,0.08476272,0.137191,0.08712933,interIsoFoam,0.0012400000000001299
6.08698,0.08478241,0.1372373,0.0871523,interIsoFoam,0.0012499999999997513
6.08822,0.08479708,0.1372825,0.08719191,interIsoFoam,0.0012400000000001299
6.08947,0.08481283,0.1373267,0.0872145,interIsoFoam,0.0012500000000006395
6.09071,0.08483074,0.1373697,0.08725436,interIsoFoam,0.0012399999999992417
6.09196,0.0848503,0.1374117,0.0872767,interIsoFoam,0.0012500000000006395
6.0932,0.0848664,0.1374526,0.08731686,interIsoFoam,0.0012400000000001299
6.09444,0.08488386,0.1374926,0.08733882,interIsoFoam,0.0012399999999992417
6.09569,0.08489977,0.1375317,0.08737917,interIsoFoam,0.0012500000000006395
6.09693,0.08491739,0.1375698,0.08740088,interIsoFoam,0.0012400000000001299
6.09818,0.0849334,0.137607,0.08744138,interIsoFoam,0.0012499999999997513
6.09942,0.08495205,0.1376431,0.08746276,interIsoFoam,0.0012400000000001299
6.10066,0.08496852,0.1376783,0.08750346,interIsoFoam,0.0012400000000001299
6.10191,0.08498694,0.1377124,0.0875246,interIsoFoam,0.0012499999999997513
6.10315,0.08500296,0.1377457,0.08756551,interIsoFoam,0.0012400000000001299
6.1044,0.08502089,0.1377778,0.0875864,interIsoFoam,0.0012499999999997513
6.10564,0.08503634,0.1378091,0.08762753,interIsoFoam,0.0012400000000001299
6.10688,0.08505253,0.1378392,0.08764811,interIsoFoam,0.0012400000000001299
6.10813,0.08507164,0.1378688,0.08768939,interIsoFoam,0.0012499999999997513
6.10937,0.0850866,0.1378971,0.08770956,interIsoFoam,0.0012400000000001299
6.11062,0.08510268,0.137925,0.0877508,interIsoFoam,0.0012499999999997513
6.11186,0.08512151,0.1379518,0.08777053,interIsoFoam,0.0012400000000001299
6.1131,0.08513637,0.1379781,0.08781184,interIsoFoam,0.0012400000000001299
6.11435,0.0851522,0.1380034,0.08783122,interIsoFoam,0.0012499999999997513
6.11559,0.08517095,0.1380283,0.08787266,interIsoFoam,0.0012400000000001299
6.11684,0.08518554,0.1380521,0.08789169,interIsoFoam,0.0012499999999997513
6.11808,0.08520124,0.1380754,0.08793337,interIsoFoam,0.0012400000000001299
6.11932,0.08522001,0.1380977,0.087952,interIsoFoam,0.0012400000000001299
6.12057,0.08523433,0.1381194,0.08799399,interIsoFoam,0.0012499999999997513
6.12181,0.08524969,0.1381403,0.0880123,interIsoFoam,0.0012400000000001299
6.12306,0.08526792,0.1381605,0.08805443,interIsoFoam,0.0012499999999997513
6.1243,0.08528588,0.1381799,0.0880723,interIsoFoam,0.0012400000000001299
6.12554,0.08530302,0.1381987,0.08811468,interIsoFoam,0.0012400000000001299
6.12679,0.08531634,0.1382167,0.08813225,interIsoFoam,0.0012499999999997513
6.12803,0.08533188,0.138234,0.08817484,interIsoFoam,0.0012400000000001299
6.12928,0.08534924,0.1382506,0.088192,interIsoFoam,0.0012499999999997513
6.13052,0.08536576,0.1382667,0.08823452,interIsoFoam,0.0012400000000001299
6.13176,0.08538228,0.1382821,0.0882511,interIsoFoam,0.0012400000000001299
6.13301,0.08539856,0.1382971,0.08829366,interIsoFoam,0.0012499999999997513
6.13425,0.08541487,0.1383114,0.08830964,interIsoFoam,0.0012400000000001299
6.1355,0.08543169,0.1383253,0.08835193,interIsoFoam,0.0012500000000006395
6.13674,0.08545023,0.1383385,0.08836687,interIsoFoam,0.0012399999999992417
6.13798,0.08546589,0.1383513,0.08840879,interIsoFoam,0.0012400000000001299
6.13923,0.08548535,0.1383634,0.08842286,interIsoFoam,0.0012500000000006395
6.14047,0.08550577,0.1383748,0.08846432,interIsoFoam,0.0012399999999992417
6.14172,0.08552597,0.1383855,0.08847773,interIsoFoam,0.0012500000000006395
6.14296,0.08554344,0.1383956,0.08851876,interIsoFoam,0.0012400000000001299
6.1442,0.08556338,0.1384051,0.08853144,interIsoFoam,0.0012399999999992417
6.14545,0.08558334,0.1384142,0.08857208,interIsoFoam,0.0012500000000006395
6.14669,0.08560326,0.1384228,0.08858424,interIsoFoam,0.0012400000000001299
6.14794,0.08562412,0.1384309,0.08862462,interIsoFoam,0.0012499999999997513
6.14918,0.08564592,0.1384385,0.08863614,interIsoFoam,0.0012400000000001299
6.15042,0.08566811,0.1384457,0.08867627,interIsoFoam,0.0012400000000001299
6.15167,0.08569098,0.1384524,0.08868706,interIsoFoam,0.0012499999999997513
6.15291,0.08571394,0.1384586,0.08872695,interIsoFoam,0.0012400000000001299
6.15416,0.08573743,0.1384644,0.08873704,interIsoFoam,0.0012499999999997513
6.1554,0.08576073,0.1384699,0.08877678,interIsoFoam,0.0012400000000001299
6.15665,0.08578455,0.1384749,0.08878603,interIsoFoam,0.0012499999999997513
6.15789,0.08580791,0.1384796,0.08882547,interIsoFoam,0.0012400000000001299
6.15913,0.08583158,0.138484,0.08883384,interIsoFoam,0.0012400000000001299
6.16038,0.08585457,0.138488,0.08887304,interIsoFoam,0.0012499999999997513
6.16162,0.08587779,0.1384917,0.0888807,interIsoFoam,0.0012400000000001299
6.16287,0.08590021,0.138495,0.08891986,interIsoFoam,0.0012499999999997513
6.16411,0.08592283,0.1384979,0.08892692,interIsoFoam,0.0012400000000001299
6.16535,0.08594461,0.1385004,0.08896612,interIsoFoam,0.0012400000000001299
6.1666,0.08596657,0.1385025,0.08897258,interIsoFoam,0.0012499999999997513
6.16784,0.08598769,0.1385043,0.08901155,interIsoFoam,0.0012400000000001299
6.16909,0.08600906,0.1385057,0.08901741,interIsoFoam,0.0012499999999997513
6.17033,0.08602958,0.1385069,0.0890561,interIsoFoam,0.0012400000000001299
6.17157,0.08605035,0.1385077,0.0890617,interIsoFoam,0.0012400000000001299
6.17282,0.08607032,0.1385083,0.08910021,interIsoFoam,0.0012499999999997513
6.17406,0.08609057,0.1385085,0.08910555,interIsoFoam,0.0012400000000001299
6.17531,0.08611008,0.1385083,0.08914371,interIsoFoam,0.0012499999999997513
6.17655,0.08612989,0.1385077,0.08914902,interIsoFoam,0.0012400000000001299
6.17779,0.08614904,0.138507,0.089187,interIsoFoam,0.0012400000000001299
6.17904,0.08616849,0.1385058,0.08919228,interIsoFoam,0.0012499999999997513
6.18028,0.08618728,0.1385043,0.08922984,interIsoFoam,0.0012400000000001299
6.18153,0.08620634,0.1385024,0.08923528,interIsoFoam,0.0012500000000006395
6.18277,0.08622478,0.1385004,0.08927234,interIsoFoam,0.0012399999999992417
6.18401,0.08624349,0.138498,0.08927813,interIsoFoam,0.0012400000000001299
6.18526,0.08626161,0.1384955,0.08931469,interIsoFoam,0.0012500000000006395
6.1865,0.08628001,0.1384925,0.08932078,interIsoFoam,0.0012399999999992417
6.18775,0.08629787,0.1384894,0.0893569,interIsoFoam,0.0012500000000006395
6.18899,0.08631596,0.1384859,0.08936324,interIsoFoam,0.0012400000000001299
6.19023,0.08633355,0.1384822,0.08939875,interIsoFoam,0.0012399999999992417
6.19148,0.08635136,0.1384783,0.08940538,interIsoFoam,0.0012500000000006395
6.19272,0.08636875,0.1384743,0.08944021,interIsoFoam,0.0012399999999992417
6.19397,0.08638629,0.1384699,0.08944717,interIsoFoam,0.0012500000000006395
6.19521,0.08640346,0.1384654,0.08948148,interIsoFoam,0.0012400000000001299
6.19645,0.08642075,0.1384606,0.08948893,interIsoFoam,0.0012399999999992417
6.1977,0.08643774,0.1384556,0.08952246,interIsoFoam,0.0012500000000006395
6.19894,0.0864548,0.1384502,0.08953023,interIsoFoam,0.0012400000000001299
6.20019,0.0864716,0.1384448,0.08956294,interIsoFoam,0.0012499999999997513
6.20143,0.08648844,0.138439,0.08957111,interIsoFoam,0.0012400000000001299
6.20267,0.08650505,0.1384332,0.08960312,interIsoFoam,0.0012400000000001299
6.20392,0.08652167,0.1384272,0.08961177,interIsoFoam,0.0012499999999997513
6.20516,0.08653812,0.138421,0.08964294,interIsoFoam,0.0012400000000001299
6.20641,0.08655455,0.1384145,0.08965195,interIsoFoam,0.0012499999999997513
6.20765,0.08657083,0.138408,0.08968225,interIsoFoam,0.0012400000000001299
6.20889,0.0865871,0.1384012,0.08969154,interIsoFoam,0.0012400000000001299
6.21014,0.08660325,0.1383945,0.08972085,interIsoFoam,0.0012499999999997513
6.21138,0.08661935,0.1383875,0.08973043,interIsoFoam,0.0012400000000001299
6.21263,0.08663535,0.1383806,0.08975898,interIsoFoam,0.0012499999999997513
6.21387,0.0866513,0.1383735,0.08976902,interIsoFoam,0.0012400000000001299
6.21511,0.08666718,0.1383662,0.08979685,interIsoFoam,0.0012400000000001299
6.21636,0.08668301,0.1383586,0.08980718,interIsoFoam,0.0012499999999997513
6.2176,0.0866988,0.1383509,0.08983417,interIsoFoam,0.0012400000000001299
6.21885,0.08671451,0.1383429,0.08984481,interIsoFoam,0.0012499999999997513
6.22009,0.08673014,0.1383349,0.08987102,interIsoFoam,0.0012400000000001299
6.22134,0.08674569,0.1383268,0.08988185,interIsoFoam,0.0012499999999997513
6.22258,0.08676118,0.1383185,0.08990732,interIsoFoam,0.0012400000000001299
